Date,Open,High,Low,Close
1972-09-06,301.19,301.19,301.19,301.19
1972-09-07,301.1,301.1,301.1,301.1
1972-09-08,301.1,301.1,301.1,301.1
1972-09-11,301.18,301.18,301.18,301.18
1972-09-12,301.1,301.1,301.1,301.1
1972-09-13,301.11,301.11,301.11,301.11
1972-09-14,301.11,301.11,301.11,301.11
1972-09-15,301.12,301.12,301.12,301.12
1972-09-18,301.12,301.12,301.12,301.12
1972-09-19,301.12,301.12,301.12,301.12
1972-09-20,301.11,301.11,301.11,301.11
1972-09-21,301.12,301.12,301.12,301.12
1972-09-22,301.12,301.12,301.12,301.12
1972-09-25,301.12,301.12,301.12,301.12
1972-09-26,301.11,301.11,301.11,301.11
1972-09-27,301.01,301.01,301.01,301.01
1972-09-28,301.1,301.1,301.1,301.1
1972-09-29,301.1,301.1,301.1,301.1
1972-10-02,301.09,301.09,301.09,301.09
1972-10-03,301.1,301.1,301.1,301.1
1972-10-04,301.1,301.1,301.1,301.1
1972-10-05,301.1,301.1,301.1,301.1
1972-10-06,300.92,300.92,300.92,300.92
1972-10-10,300.93,300.93,300.93,300.93
1972-10-11,301.02,301.02,301.02,301.02
1972-10-12,301.02,301.02,301.02,301.02
1972-10-13,301.12,301.12,301.12,301.12
1972-10-16,301.12,301.12,301.12,301.12
1972-10-17,301.12,301.12,301.12,301.12
1972-10-18,301.11,301.11,301.11,301.11
1972-10-19,301.02,301.02,301.02,301.02
1972-10-20,300.76,300.76,300.76,300.76
1972-10-24,301.02,301.02,301.02,301.02
1972-10-25,301.21,301.21,301.21,301.21
1972-10-26,300.84,300.84,300.84,300.84
1972-10-27,300.49,300.49,300.49,300.49
1972-10-30,301.02,301.02,301.02,301.02
1972-10-31,301.11,301.11,301.11,301.11
1972-11-01,301,301,301,301
1972-11-02,300.66,300.66,300.66,300.66
1972-11-03,299.93,299.93,299.93,299.93
1972-11-06,301.02,301.02,301.02,301.02
1972-11-08,301.02,301.02,301.02,301.02
1972-11-09,301.02,301.02,301.02,301.02
1972-11-10,300.93,300.93,300.93,300.93
1972-11-13,301.03,301.03,301.03,301.03
1972-11-14,301.02,301.02,301.02,301.02
1972-11-15,301.11,301.11,301.11,301.11
1972-11-16,301.11,301.11,301.11,301.11
1972-11-17,301.02,301.02,301.02,301.02
1972-11-20,301.1,301.1,301.1,301.1
1972-11-21,301.11,301.11,301.11,301.11
1972-11-22,301.11,301.11,301.11,301.11
1972-11-24,301.01,301.01,301.01,301.01
1972-11-27,301.12,301.12,301.12,301.12
1972-11-28,301.2,301.2,301.2,301.2
1972-11-29,301.12,301.12,301.12,301.12
1972-11-30,301.12,301.12,301.12,301.12
1972-12-01,301.11,301.11,301.11,301.11
1972-12-04,301.12,301.12,301.12,301.12
1972-12-05,301.12,301.12,301.12,301.12
1972-12-06,301.11,301.11,301.11,301.11
1972-12-07,301.11,301.11,301.11,301.11
1972-12-08,301.11,301.11,301.11,301.11
1972-12-11,301.07,301.07,301.07,301.07
1972-12-12,301.11,301.11,301.11,301.11
1972-12-13,301.12,301.12,301.12,301.12
1972-12-14,301.11,301.11,301.11,301.11
1972-12-15,301.12,301.12,301.12,301.12
1972-12-18,301.12,301.12,301.12,301.12
1972-12-19,301.12,301.12,301.12,301.12
1972-12-20,301.12,301.12,301.12,301.12
1972-12-21,301.1,301.1,301.1,301.1
1972-12-22,301.12,301.12,301.12,301.12
1972-12-26,301.39,301.39,301.39,301.39
1972-12-27,302.03,302.03,302.03,302.03
1972-12-28,302.03,302.03,302.03,302.03
1972-12-29,301.66,301.66,301.66,301.66
1973-01-02,301.39,301.39,301.39,301.39
1973-01-03,301.43,301.43,301.43,301.43
1973-01-04,301.2,301.2,301.2,301.2
1973-01-05,301.3,301.3,301.3,301.3
1973-01-08,302.21,302.21,302.21,302.21
1973-01-09,302.07,302.07,302.07,302.07
1973-01-10,301.84,301.84,301.84,301.84
1973-01-11,301.48,301.48,301.48,301.48
1973-01-12,301.66,301.66,301.66,301.66
1973-01-15,301.66,301.66,301.66,301.66
1973-01-16,301.93,301.93,301.93,301.93
1973-01-17,302.11,302.11,302.11,302.11
1973-01-18,302.21,302.21,302.21,302.21
1973-01-19,302.57,302.57,302.57,302.57
1973-01-22,302.48,302.48,302.48,302.48
1973-01-23,301.66,301.66,301.66,301.66
1973-01-24,302.11,302.11,302.11,302.11
1973-01-25,301.84,301.84,301.84,301.84
1973-01-26,301.75,301.75,301.75,301.75
1973-01-29,301.66,301.66,301.66,301.66
1973-01-30,301.39,301.39,301.39,301.39
1973-01-31,301.39,301.39,301.39,301.39
1973-02-01,300.93,300.93,300.93,300.93
1973-02-02,299.58,299.58,299.58,299.58
1973-02-05,300.75,300.75,300.75,300.75
1973-02-06,299.85,299.85,299.85,299.85
1973-02-07,299.85,299.85,299.85,299.85
1973-02-08,299.4,299.4,299.4,299.4
1973-02-09,293.26,293.26,293.26,293.26
1973-02-13,266.68,266.68,266.68,266.68
1973-02-14,265.97,265.97,265.97,265.97
1973-02-15,263.02,263.02,263.02,263.02
1973-02-16,263.84,263.84,263.84,263.84
1973-02-20,265.95,265.95,265.95,265.95
1973-02-21,264.89,264.89,264.89,264.89
1973-02-22,265.45,265.45,265.45,265.45
1973-02-23,264.89,264.89,264.89,264.89
1973-02-26,265.61,265.61,265.61,265.61
1973-02-27,265.97,265.97,265.97,265.97
1973-02-28,265.68,265.68,265.68,265.68
1973-03-01,265.61,265.61,265.61,265.61
1973-03-02,262.13,262.13,262.13,262.13
1973-03-05,259.08,259.08,259.08,259.08
1973-03-06,261.78,261.78,261.78,261.78
1973-03-07,261.92,261.92,261.92,261.92
1973-03-08,261.44,261.44,261.44,261.44
1973-03-09,260.42,260.42,260.42,260.42
1973-03-12,257.07,257.07,257.07,257.07
1973-03-13,254.97,254.97,254.97,254.97
1973-03-14,254.45,254.45,254.45,254.45
1973-03-15,255.75,255.75,255.75,255.75
1973-03-16,260.08,260.08,260.08,260.08
1973-03-19,263.17,263.17,263.17,263.17
1973-03-20,263.16,263.16,263.16,263.16
1973-03-21,263.16,263.16,263.16,263.16
1973-03-22,263.5,263.5,263.5,263.5
1973-03-23,266.03,266.03,266.03,266.03
1973-03-26,265.53,265.53,265.53,265.53
1973-03-27,265.39,265.39,265.39,265.39
1973-03-28,265.6,265.6,265.6,265.6
1973-03-29,265.67,265.67,265.67,265.67
1973-03-30,265.96,265.96,265.96,265.96
1973-04-02,266.03,266.03,266.03,266.03
1973-04-03,265.46,265.46,265.46,265.46
1973-04-04,264.98,264.98,264.98,264.98
1973-04-05,264.55,264.55,264.55,264.55
1973-04-06,264.76,264.76,264.76,264.76
1973-04-09,265.53,265.53,265.53,265.53
1973-04-10,265.53,265.53,265.53,265.53
1973-04-11,265.67,265.67,265.67,265.67
1973-04-12,266.03,266.03,266.03,266.03
1973-04-13,265.89,265.89,265.89,265.89
1973-04-16,265.6,265.6,265.6,265.6
1973-04-17,265.46,265.46,265.46,265.46
1973-04-18,265.46,265.46,265.46,265.46
1973-04-19,265.53,265.53,265.53,265.53
1973-04-20,265.6,265.6,265.6,265.6
1973-04-23,265.6,265.6,265.6,265.6
1973-04-24,265.46,265.46,265.46,265.46
1973-04-25,265.46,265.46,265.46,265.46
1973-04-26,265.6,265.6,265.6,265.6
1973-04-27,265.6,265.6,265.6,265.6
1973-04-30,265.53,265.53,265.53,265.53
1973-05-01,265.53,265.53,265.53,265.53
1973-05-02,265.54,265.54,265.54,265.54
1973-05-03,265.53,265.53,265.53,265.53
1973-05-04,265.53,265.53,265.53,265.53
1973-05-07,265.53,265.53,265.53,265.53
1973-05-08,265.67,265.67,265.67,265.67
1973-05-09,265.04,265.04,265.04,265.04
1973-05-10,265.05,265.05,265.05,265.05
1973-05-11,265.46,265.46,265.46,265.46
1973-05-14,264.76,264.76,264.76,264.76
1973-05-15,262.47,262.47,262.47,262.47
1973-05-16,262.95,262.95,262.95,262.95
1973-05-17,264.48,264.48,264.48,264.48
1973-05-18,264.27,264.27,264.27,264.27
1973-05-21,262.95,262.95,262.95,262.95
1973-05-22,263.57,263.57,263.57,263.57
1973-05-23,264.2,264.2,264.2,264.2
1973-05-24,264.55,264.55,264.55,264.55
1973-05-25,264.83,264.83,264.83,264.83
1973-05-29,264.9,264.9,264.9,264.9
1973-05-30,264.83,264.83,264.83,264.83
1973-05-31,264.69,264.69,264.69,264.69
1973-06-01,264.06,264.06,264.06,264.06
1973-06-04,262.89,262.89,262.89,262.89
1973-06-05,262.89,262.89,262.89,262.89
1973-06-06,264.13,264.13,264.13,264.13
1973-06-07,264.27,264.27,264.27,264.27
1973-06-08,264.41,264.41,264.41,264.41
1973-06-11,264.69,264.69,264.69,264.69
1973-06-12,264.69,264.69,264.69,264.69
1973-06-13,264.62,264.62,264.62,264.62
1973-06-14,264.69,264.69,264.69,264.69
1973-06-15,264.69,264.69,264.69,264.69
1973-06-18,264.69,264.69,264.69,264.69
1973-06-19,264.83,264.83,264.83,264.83
1973-06-20,264.97,264.97,264.97,264.97
1973-06-21,265.04,265.04,265.04,265.04
1973-06-22,265.04,265.04,265.04,265.04
1973-06-25,265.18,265.18,265.18,265.18
1973-06-26,265.18,265.18,265.18,265.18
1973-06-27,265.18,265.18,265.18,265.18
1973-06-28,265.18,265.18,265.18,265.18
1973-06-29,263.17,263.17,263.17,263.17
1973-07-02,265.25,265.25,265.25,265.25
1973-07-03,265.04,265.04,265.04,265.04
1973-07-05,265.11,265.11,265.11,265.11
1973-07-06,262.12,262.12,262.12,262.12
1973-07-09,259.4,259.4,259.4,259.4
1973-07-10,263.16,263.16,263.16,263.16
1973-07-11,264.83,264.83,264.83,264.83
1973-07-12,264.76,264.76,264.76,264.76
1973-07-13,265.05,265.05,265.05,265.05
1973-07-16,265.11,265.11,265.11,265.11
1973-07-17,265.25,265.25,265.25,265.25
1973-07-18,265.11,265.11,265.11,265.11
1973-07-19,265.18,265.18,265.18,265.18
1973-07-20,265.6,265.6,265.6,265.6
1973-07-23,266.17,266.17,266.17,266.17
1973-07-24,265.6,265.6,265.6,265.6
1973-07-25,265.53,265.53,265.53,265.53
1973-07-26,265.6,265.6,265.6,265.6
1973-07-27,264.76,264.76,264.76,264.76
1973-07-30,263.57,263.57,263.57,263.57
1973-07-31,263.45,263.45,263.45,263.45
1973-08-01,263.44,263.44,263.44,263.44
1973-08-02,264.76,264.76,264.76,264.76
1973-08-03,265.39,265.39,265.39,265.39
1973-08-06,265.11,265.11,265.11,265.11
1973-08-07,265.25,265.25,265.25,265.25
1973-08-08,265.19,265.19,265.19,265.19
1973-08-09,265.11,265.11,265.11,265.11
1973-08-10,265.26,265.26,265.26,265.26
1973-08-13,265.47,265.47,265.47,265.47
1973-08-14,265.46,265.46,265.46,265.46
1973-08-15,265.47,265.47,265.47,265.47
1973-08-16,265.39,265.39,265.39,265.39
1973-08-17,265.53,265.53,265.53,265.53
1973-08-20,265.61,265.61,265.61,265.61
1973-08-21,265.19,265.19,265.19,265.19
1973-08-22,265.26,265.26,265.26,265.26
1973-08-23,265.25,265.25,265.25,265.25
1973-08-24,265.26,265.26,265.26,265.26
1973-08-27,265.33,265.33,265.33,265.33
1973-08-28,265.33,265.33,265.33,265.33
1973-08-29,265.33,265.33,265.33,265.33
1973-08-30,265.4,265.4,265.4,265.4
1973-08-31,265.4,265.4,265.4,265.4
1973-09-04,265.47,265.47,265.47,265.47
1973-09-05,265.41,265.41,265.41,265.41
1973-09-06,265.38,265.38,265.38,265.38
1973-09-07,265.39,265.39,265.39,265.39
1973-09-10,265.38,265.38,265.38,265.38
1973-09-11,265.46,265.46,265.46,265.46
1973-09-12,265.6,265.6,265.6,265.6
1973-09-13,265.59,265.59,265.59,265.59
1973-09-14,265.59,265.59,265.59,265.59
1973-09-17,265.53,265.53,265.53,265.53
1973-09-18,265.53,265.53,265.53,265.53
1973-09-19,265.46,265.46,265.46,265.46
1973-09-20,265.38,265.38,265.38,265.38
1973-09-21,265.24,265.24,265.24,265.24
1973-09-24,265.39,265.39,265.39,265.39
1973-09-25,265.44,265.44,265.44,265.44
1973-09-26,265.52,265.52,265.52,265.52
1973-09-27,265.61,265.61,265.61,265.61
1973-09-28,265.61,265.61,265.61,265.61
1973-10-01,265.61,265.61,265.61,265.61
1973-10-02,265.76,265.76,265.76,265.76
1973-10-03,265.9,265.9,265.9,265.9
1973-10-04,265.97,265.97,265.97,265.97
1973-10-05,266.16,266.16,266.16,266.16
1973-10-09,266.32,266.32,266.32,266.32
1973-10-10,266.31,266.31,266.31,266.31
1973-10-11,266.25,266.25,266.25,266.25
1973-10-12,266.25,266.25,266.25,266.25
1973-10-15,266.45,266.45,266.45,266.45
1973-10-16,266.45,266.45,266.45,266.45
1973-10-17,266.38,266.38,266.38,266.38
1973-10-18,266.31,266.31,266.31,266.31
1973-10-19,266.38,266.38,266.38,266.38
1973-10-23,266.45,266.45,266.45,266.45
1973-10-24,266.39,266.39,266.39,266.39
1973-10-25,266.46,266.46,266.46,266.46
1973-10-26,266.67,266.67,266.67,266.67
1973-10-29,266.74,266.74,266.74,266.74
1973-10-30,266.95,266.95,266.95,266.95
1973-10-31,266.95,266.95,266.95,266.95
1973-11-01,270.27,270.27,270.27,270.27
1973-11-02,276.01,276.01,276.01,276.01
1973-11-05,275.18,275.18,275.18,275.18
1973-11-07,275.18,275.18,275.18,275.18
1973-11-08,275.25,275.25,275.25,275.25
1973-11-09,275.33,275.33,275.33,275.33
1973-11-12,275.25,275.25,275.25,275.25
1973-11-13,280.19,280.19,280.19,280.19
1973-11-14,280.66,280.66,280.66,280.66
1973-11-15,280.27,280.27,280.27,280.27
1973-11-16,280.11,280.11,280.11,280.11
1973-11-19,280.11,280.11,280.11,280.11
1973-11-20,280.43,280.43,280.43,280.43
1973-11-21,280.11,280.11,280.11,280.11
1973-11-23,280.66,280.66,280.66,280.66
1973-11-26,280.11,280.11,280.11,280.11
1973-11-27,280.11,280.11,280.11,280.11
1973-11-28,279.8,279.8,279.8,279.8
1973-11-29,280.11,280.11,280.11,280.11
1973-11-30,280.11,280.11,280.11,280.11
1973-12-03,280.11,280.11,280.11,280.11
1973-12-04,280.11,280.11,280.11,280.11
1973-12-05,280.11,280.11,280.11,280.11
1973-12-06,280.11,280.11,280.11,280.11
1973-12-07,280.11,280.11,280.11,280.11
1973-12-10,280.11,280.11,280.11,280.11
1973-12-11,280.11,280.11,280.11,280.11
1973-12-12,280.03,280.03,280.03,280.03
1973-12-13,280.11,280.11,280.11,280.11
1973-12-14,280.11,280.11,280.11,280.11
1973-12-17,280.11,280.11,280.11,280.11
1973-12-18,280.11,280.11,280.11,280.11
1973-12-19,280.11,280.11,280.11,280.11
1973-12-20,280.11,280.11,280.11,280.11
1973-12-21,280.11,280.11,280.11,280.11
1973-12-24,280.35,280.35,280.35,280.35
1973-12-26,280.27,280.27,280.27,280.27
1973-12-27,280.66,280.66,280.66,280.66
1973-12-28,280.44,280.44,280.44,280.44
1973-12-31,280.28,280.28,280.28,280.28
1974-01-02,280.82,280.82,280.82,280.82
1974-01-03,283.7,283.7,283.7,283.7
1974-01-04,282.1,282.1,282.1,282.1
1974-01-07,300.29,300.29,300.29,300.29
1974-01-08,299.93,299.93,299.93,299.93
1974-01-09,299.94,299.94,299.94,299.94
1974-01-10,299.93,299.93,299.93,299.93
1974-01-11,300.02,300.02,300.02,300.02
1974-01-14,300.11,300.11,300.11,300.11
1974-01-15,300.11,300.11,300.11,300.11
1974-01-16,300.14,300.14,300.14,300.14
1974-01-17,300.13,300.13,300.13,300.13
1974-01-18,300.11,300.11,300.11,300.11
1974-01-21,305.33,305.33,305.33,305.33
1974-01-22,304.87,304.87,304.87,304.87
1974-01-23,303.56,303.56,303.56,303.56
1974-01-24,300.11,300.11,300.11,300.11
1974-01-25,299.8,299.8,299.8,299.8
1974-01-28,299.86,299.86,299.86,299.86
1974-01-29,300.04,300.04,300.04,300.04
1974-01-30,299.22,299.22,299.22,299.22
1974-01-31,298.78,298.78,298.78,298.78
1974-02-01,298.85,298.85,298.85,298.85
1974-02-04,297,297,297,297
1974-02-05,293.69,293.69,293.69,293.69
1974-02-06,297.63,297.63,297.63,297.63
1974-02-07,296.81,296.81,296.81,296.81
1974-02-08,296.31,296.31,296.31,296.31
1974-02-11,295.53,295.53,295.53,295.53
1974-02-13,291.87,291.87,291.87,291.87
1974-02-14,291.54,291.54,291.54,291.54
1974-02-15,293.16,293.16,293.16,293.16
1974-02-19,290.1,290.1,290.1,290.1
1974-02-20,289,289,289,289
1974-02-21,282.1,282.1,282.1,282.1
1974-02-22,280.58,280.58,280.58,280.58
1974-02-25,283.38,283.38,283.38,283.38
1974-02-26,286.54,286.54,286.54,286.54
1974-02-27,287.02,287.02,287.02,287.02
1974-02-28,288.44,288.44,288.44,288.44
1974-03-01,292.07,292.07,292.07,292.07
1974-03-04,292.73,292.73,292.73,292.73
1974-03-05,289.44,289.44,289.44,289.44
1974-03-06,287.03,287.03,287.03,287.03
1974-03-07,286.85,286.85,286.85,286.85
1974-03-08,287.18,287.18,287.18,287.18
1974-03-11,285.71,285.71,285.71,285.71
1974-03-12,281.68,281.68,281.68,281.68
1974-03-13,282.33,282.33,282.33,282.33
1974-03-14,282.89,282.89,282.89,282.89
1974-03-15,282.5,282.5,282.5,282.5
1974-03-18,281.94,281.94,281.94,281.94
1974-03-19,280.98,280.98,280.98,280.98
1974-03-20,280.18,280.18,280.18,280.18
1974-03-21,279.09,279.09,279.09,279.09
1974-03-22,276.79,276.79,276.79,276.79
1974-03-25,275.19,275.19,275.19,275.19
1974-03-26,274.88,274.88,274.88,274.88
1974-03-27,275.48,275.48,275.48,275.48
1974-03-28,274.43,274.43,274.43,274.43
1974-03-29,276.08,276.08,276.08,276.08
1974-04-01,280.11,280.11,280.11,280.11
1974-04-02,275.48,275.48,275.48,275.48
1974-04-03,275.86,275.86,275.86,275.86
1974-04-04,278.32,278.32,278.32,278.32
1974-04-05,279.33,279.33,279.33,279.33
1974-04-08,278.01,278.01,278.01,278.01
1974-04-09,279.25,279.25,279.25,279.25
1974-04-10,278.03,278.03,278.03,278.03
1974-04-11,276.79,276.79,276.79,276.79
1974-04-12,278.56,278.56,278.56,278.56
1974-04-15,278.55,278.55,278.55,278.55
1974-04-16,276.92,276.92,276.92,276.92
1974-04-17,276.4,276.4,276.4,276.4
1974-04-18,276.39,276.39,276.39,276.39
1974-04-19,276.94,276.94,276.94,276.94
1974-04-22,277.38,277.38,277.38,277.38
1974-04-23,275.56,275.56,275.56,275.56
1974-04-24,276.25,276.25,276.25,276.25
1974-04-25,278.16,278.16,278.16,278.16
1974-04-26,279.81,279.81,279.81,279.81
1974-04-29,279.34,279.34,279.34,279.34
1974-04-30,279.64,279.64,279.64,279.64
1974-05-01,279.41,279.41,279.41,279.41
1974-05-02,279.96,279.96,279.96,279.96
1974-05-03,279.79,279.79,279.79,279.79
1974-05-06,279.39,279.39,279.39,279.39
1974-05-07,279.56,279.56,279.56,279.56
1974-05-08,277.63,277.63,277.63,277.63
1974-05-09,277.63,277.63,277.63,277.63
1974-05-10,277.62,277.62,277.62,277.62
1974-05-13,277.61,277.61,277.61,277.61
1974-05-14,277.77,277.77,277.77,277.77
1974-05-15,277.39,277.39,277.39,277.39
1974-05-16,277.62,277.62,277.62,277.62
1974-05-17,277.69,277.69,277.69,277.69
1974-05-20,278.24,278.24,278.24,278.24
1974-05-21,279.09,279.09,279.09,279.09
1974-05-22,279.86,279.86,279.86,279.86
1974-05-23,279.57,279.57,279.57,279.57
1974-05-24,279.49,279.49,279.49,279.49
1974-05-28,279.33,279.33,279.33,279.33
1974-05-29,279.73,279.73,279.73,279.73
1974-05-30,280.89,280.89,280.89,280.89
1974-05-31,281.93,281.93,281.93,281.93
1974-06-03,283.68,283.68,283.68,283.68
1974-06-04,282.9,282.9,282.9,282.9
1974-06-05,281.85,281.85,281.85,281.85
1974-06-06,281.93,281.93,281.93,281.93
1974-06-07,282.65,282.65,282.65,282.65
1974-06-10,282.17,282.17,282.17,282.17
1974-06-11,282.24,282.24,282.24,282.24
1974-06-12,282.99,282.99,282.99,282.99
1974-06-13,282.49,282.49,282.49,282.49
1974-06-14,282.55,282.55,282.55,282.55
1974-06-17,282.73,282.73,282.73,282.73
1974-06-18,282.73,282.73,282.73,282.73
1974-06-19,282.66,282.66,282.66,282.66
1974-06-20,282.89,282.89,282.89,282.89
1974-06-21,283.21,283.21,283.21,283.21
1974-06-24,283.6,283.6,283.6,283.6
1974-06-25,283.85,283.85,283.85,283.85
1974-06-26,284.09,284.09,284.09,284.09
1974-06-27,283.92,283.92,283.92,283.92
1974-06-28,284.25,284.25,284.25,284.25
1974-07-01,285.33,285.33,285.33,285.33
1974-07-02,286.61,286.61,286.61,286.61
1974-07-03,285.88,285.88,285.88,285.88
1974-07-05,287.36,287.36,287.36,287.36
1974-07-08,287.93,287.93,287.93,287.93
1974-07-09,288.44,288.44,288.44,288.44
1974-07-10,290.7,290.7,290.7,290.7
1974-07-11,291.98,291.98,291.98,291.98
1974-07-12,289.18,289.18,289.18,289.18
1974-07-15,288.84,288.84,288.84,288.84
1974-07-16,288.1,288.1,288.1,288.1
1974-07-17,289.93,289.93,289.93,289.93
1974-07-18,290.35,290.35,290.35,290.35
1974-07-19,290.71,290.71,290.71,290.71
1974-07-22,291.28,291.28,291.28,291.28
1974-07-23,292.73,292.73,292.73,292.73
1974-07-24,292.83,292.83,292.83,292.83
1974-07-25,293.94,293.94,293.94,293.94
1974-07-26,295.43,295.43,295.43,295.43
1974-07-29,298.25,298.25,298.25,298.25
1974-07-30,297.51,297.51,297.51,297.51
1974-07-31,298.26,298.26,298.26,298.26
1974-08-01,299.57,299.57,299.57,299.57
1974-08-02,300.14,300.14,300.14,300.14
1974-08-05,300.2,300.2,300.2,300.2
1974-08-06,300.74,300.74,300.74,300.74
1974-08-07,302.12,302.12,302.12,302.12
1974-08-08,302.76,302.76,302.76,302.76
1974-08-09,302.58,302.58,302.58,302.58
1974-08-12,302.11,302.11,302.11,302.11
1974-08-13,301.83,301.83,301.83,301.83
1974-08-14,302.49,302.49,302.49,302.49
1974-08-15,302.76,302.76,302.76,302.76
1974-08-16,302.93,302.93,302.93,302.93
1974-08-19,303.1,303.1,303.1,303.1
1974-08-20,303.12,303.12,303.12,303.12
1974-08-21,303.49,303.49,303.49,303.49
1974-08-22,303.86,303.86,303.86,303.86
1974-08-23,303.11,303.11,303.11,303.11
1974-08-26,302.87,302.87,302.87,302.87
1974-08-27,302.12,302.12,302.12,302.12
1974-08-28,302.49,302.49,302.49,302.49
1974-08-29,302.93,302.93,302.93,302.93
1974-08-30,302.92,302.92,302.92,302.92
1974-09-03,302.68,302.68,302.68,302.68
1974-09-04,302.74,302.74,302.74,302.74
1974-09-05,302.57,302.57,302.57,302.57
1974-09-06,302.65,302.65,302.65,302.65
1974-09-09,302.49,302.49,302.49,302.49
1974-09-10,302.75,302.75,302.75,302.75
1974-09-11,302.09,302.09,302.09,302.09
1974-09-12,301.19,301.19,301.19,301.19
1974-09-13,299.57,299.57,299.57,299.57
1974-09-16,299.42,299.42,299.42,299.42
1974-09-17,296.11,296.11,296.11,296.11
1974-09-18,296.02,296.02,296.02,296.02
1974-09-19,296.81,296.81,296.81,296.81
1974-09-20,295.86,295.86,295.86,295.86
1974-09-23,295.85,295.85,295.85,295.85
1974-09-24,294.8,294.8,294.8,294.8
1974-09-25,296.21,296.21,296.21,296.21
1974-09-26,296.72,296.72,296.72,296.72
1974-09-27,296.75,296.75,296.75,296.75
1974-09-30,298.33,298.33,298.33,298.33
1974-10-01,298.16,298.16,298.16,298.16
1974-10-02,297.95,297.95,297.95,297.95
1974-10-03,299.05,299.05,299.05,299.05
1974-10-04,299.05,299.05,299.05,299.05
1974-10-07,300.03,300.03,300.03,300.03
1974-10-08,299.75,299.75,299.75,299.75
1974-10-09,298.68,298.68,298.68,298.68
1974-10-10,298.78,298.78,298.78,298.78
1974-10-11,299.14,299.14,299.14,299.14
1974-10-15,299.14,299.14,299.14,299.14
1974-10-16,299.05,299.05,299.05,299.05
1974-10-17,298.96,298.96,298.96,298.96
1974-10-18,299.31,299.31,299.31,299.31
1974-10-21,299.66,299.66,299.66,299.66
1974-10-22,299.93,299.93,299.93,299.93
1974-10-23,299.66,299.66,299.66,299.66
1974-10-24,299.93,299.93,299.93,299.93
1974-10-25,299.84,299.84,299.84,299.84
1974-10-28,300.11,300.11,300.11,300.11
1974-10-29,299.95,299.95,299.95,299.95
1974-10-30,299.95,299.95,299.95,299.95
1974-10-31,299.95,299.95,299.95,299.95
1974-11-01,300.49,300.49,300.49,300.49
1974-11-04,300.47,300.47,300.47,300.47
1974-11-06,300.48,300.48,300.48,300.48
1974-11-07,299.75,299.75,299.75,299.75
1974-11-08,299.68,299.68,299.68,299.68
1974-11-12,300.3,300.3,300.3,300.3
1974-11-13,300.11,300.11,300.11,300.11
1974-11-14,300.3,300.3,300.3,300.3
1974-11-15,299.95,299.95,299.95,299.95
1974-11-18,299.68,299.68,299.68,299.68
1974-11-19,299.93,299.93,299.93,299.93
1974-11-20,299.94,299.94,299.94,299.94
1974-11-21,299.93,299.93,299.93,299.93
1974-11-22,299.86,299.86,299.86,299.86
1974-11-25,300.2,300.2,300.2,300.2
1974-11-26,300.11,300.11,300.11,300.11
1974-11-27,299.84,299.84,299.84,299.84
1974-11-29,300.29,300.29,300.29,300.29
1974-12-02,300.4,300.4,300.4,300.4
1974-12-03,300.03,300.03,300.03,300.03
1974-12-04,299.75,299.75,299.75,299.75
1974-12-05,300.02,300.02,300.02,300.02
1974-12-06,299.92,299.92,299.92,299.92
1974-12-09,299.84,299.84,299.84,299.84
1974-12-10,299.75,299.75,299.75,299.75
1974-12-11,299.76,299.76,299.76,299.76
1974-12-12,300.03,300.03,300.03,300.03
1974-12-13,300.03,300.03,300.03,300.03
1974-12-16,300.29,300.29,300.29,300.29
1974-12-17,300.48,300.48,300.48,300.48
1974-12-18,300.66,300.66,300.66,300.66
1974-12-19,300.84,300.84,300.84,300.84
1974-12-20,301.12,301.12,301.12,301.12
1974-12-23,301.03,301.03,301.03,301.03
1974-12-24,301.21,301.21,301.21,301.21
1974-12-26,301.12,301.12,301.12,301.12
1974-12-27,300.76,300.76,300.76,300.76
1974-12-30,300.56,300.56,300.56,300.56
1974-12-31,301.01,301.01,301.01,301.01
1975-01-02,300.65,300.65,300.65,300.65
1975-01-03,300.83,300.83,300.83,300.83
1975-01-06,301.01,301.01,301.01,301.01
1975-01-07,300.94,300.94,300.94,300.94
1975-01-08,300.77,300.77,300.77,300.77
1975-01-09,300.85,300.85,300.85,300.85
1975-01-10,300.84,300.84,300.84,300.84
1975-01-13,300.93,300.93,300.93,300.93
1975-01-14,300.94,300.94,300.94,300.94
1975-01-15,301.03,301.03,301.03,301.03
1975-01-16,300.76,300.76,300.76,300.76
1975-01-17,300.83,300.83,300.83,300.83
1975-01-20,301.01,301.01,301.01,301.01
1975-01-21,300.82,300.82,300.82,300.82
1975-01-22,300.32,300.32,300.32,300.32
1975-01-23,299.68,299.68,299.68,299.68
1975-01-24,295.33,295.33,295.33,295.33
1975-01-27,295,295,295,295
1975-01-28,297.44,297.44,297.44,297.44
1975-01-29,297.35,297.35,297.35,297.35
1975-01-30,297.8,297.8,297.8,297.8
1975-01-31,297.97,297.97,297.97,297.97
1975-02-03,297.44,297.44,297.44,297.44
1975-02-04,297.09,297.09,297.09,297.09
1975-02-05,297.27,297.27,297.27,297.27
1975-02-06,297,297,297,297
1975-02-07,295.6,295.6,295.6,295.6
1975-02-10,292.4,292.4,292.4,292.4
1975-02-11,291.64,291.64,291.64,291.64
1975-02-13,292.83,292.83,292.83,292.83
1975-02-14,293.27,293.27,293.27,293.27
